@timestamp,agent.type,destination.bytes,destination.ip,destination.port,event.type,host.ip,host.os.version,network.packets,network.transport,network.type,source.ip,source.port
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,44176,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,63331,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,50003,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,3367,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,3878,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,15660,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,9011,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,60443,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1947,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,34573,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1972,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,9666,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5718,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,2604,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,32782,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1175,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5269,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,6112,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,2043,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,17877,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,264,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,49156,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,18040,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,9878,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,31038,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,20031,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,3003,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1583,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,6669,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,3737,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,524,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1233,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,14442,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1443,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,65000,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,32778,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,2000,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,7496,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,9502,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1594,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1783,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,259,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,8200,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,64623,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,8654,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,52822,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1782,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,30000,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,8600,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,8081,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,3370,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,6667,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1011,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,3000,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,3784,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,222,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,843,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,3546,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1301,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,20221,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,6567,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,26214,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,3325,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,9071,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1187,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,2099,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,3404,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5925,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1064,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,911,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,40193,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1102,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,7920,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,705,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,4045,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,19842,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,6001,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1100,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,548,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,50636,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1032,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1217,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,888,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,366,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1073,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,32777,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,10082,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,722,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,2121,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,3221,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1039,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,2022,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,4279,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1556,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,7200,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,7911,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,19283,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1198,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5061,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5555,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,2144,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,787,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,903,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1801,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,8008,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,8087,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,4899,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,10616,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1091,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,2196,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1113,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1026,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,9500,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,7000,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,13456,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5200,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1086,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,306,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1023,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1110,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,9418,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5298,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1148,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,9099,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5989,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,749,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,55600,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5678,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5850,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5907,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,30,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,119,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,34572,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1105,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,407,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,7999,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1050,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1104,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,30718,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,109,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,8383,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,9535,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,49163,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,714,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5904,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,7007,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,2008,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1163,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,27355,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,13722,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,2222,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,5998,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1840,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,10010,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1309,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,6788,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1047,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,6025,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,4126,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,3168,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,1069,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,32771,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
"Oct 23, 2022 @ 22:04:50.801",packetbeat,54B,172.16.0.2,6969,"connection, end",172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,56507
